source,target,value,ip
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,BFD-SYSLOG: BFD session <*> <*> is going UP,0.78,30161-tmbktlambir-acc1
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",0.78,30161-tmbktlambir-acc1
<*> <-> <*> NSR disabled for TCP connection because Retransmission threshold exceeded,NSR disabled on neighbor <*> on standby RP due to <*> <*> <*> <*> <*> VRF: <*>,0.78,mriuer01-asr9k
BFD-SYSLOG: BFD session <*> <*> is going UP,"Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.78,60125-jlnbktmalut1-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.78,30223-tmnsuriajaya-acc1
NSR disabled on neighbor <*> on standby RP due to <*> <*> <*> <*> <*> VRF: <*>,<*> <-> <*> NSR disabled for TCP connection because Retransmission threshold exceeded,0.78,mriuer01-asr9k
Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,BFD session to neighbor <*> on interface <*> is up,0.78,63009-seberangjaya-agga01
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.78,60006-alorsetar-agga02
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.78,60006-alorsetar-agga02
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.78,bntuer01-asr9k
"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,0.78,kbauer02-asr9k
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.78,10.244.55.165
<*> <*> <*> <*> is Active as part of <*>,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.78,kpguer01-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",0.78,bntuer01-asr9k
<*> <*> <*> <*> is Active as part of <*>,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,0.78,atbuer02-asr9k
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.78,60095-pauh-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.78,10.240.238.47
<*> <*> <*> <*> is Active as part of <*>,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.78,atbuer02-asr9k
"Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .",Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,0.78,63009-seberangjaya-agga01
Session to neighbor <*> on interface <*> moved out of Dampened state.,BFD session to neighbor <*> on interface <*> is up,0.78,sbuuer01-asr9k
BFD session to neighbor <*> on interface <*> is up,Session to neighbor <*> on interface <*> moved out of Dampened state.,0.78,sbuuer01-asr9k
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.78,bntuer01-asr9k
The BFD session on link <*> <*> <*> <*> in <*> is starting. Waiting indefinitely for peer to establish session.,"Session to neighbor <*> on interface <*> <*> <*> <*> entered Dampened state initial: <*> ms,secondary: <*> ms,maximum: <*> ms .",0.78,kbauer02-asr9k
BFD-SYSLOG: BFD session <*> <*> is going UP,"Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>",0.78,60125-jlnbktmalut1-acc1
"Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>","Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.78,60125-jlnbktmalut1-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.78,10.244.55.165
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.78,bntuer01-asr9k
"Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> is going UP,0.78,60125-jlnbktmalut1-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.78,60095-pauh-acc1
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,<*> <*> <*> <*> is Active as part of <*>,0.78,kpguer01-asr9k
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.78,10.244.55.165
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.78,30223-tmnsuriajaya-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.78,30223-tmnsuriajaya-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.779807,-
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.779807,-
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.779495,43146-skudai-agga01
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",0.7794,shtsr01-asr9k
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.779399,shtsr01-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.779389,43146-skudai-agga01
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.779292,tawuer02-asr9k
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.77929,tawuer02-asr9k
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.779168,skduer02-asr9k
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,0.779166,skduer02-asr9k
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.77906,40012-mer-agga01
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.779008,40012-mer-agga01
Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.77899,30054-bt34btu-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.778723,66029-airkuning-aggb01
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.778723,66029-airkuning-aggb01
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.778704,43165-kmp-agga01
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.778688,43165-kmp-agga01
The fan in P2 <*> is encountering a failure condition,The <*> in <*> <*> is functioning properly,0.778537,70734-tmn_univ_kjg2-acc1
The <*> in <*> <*> is functioning properly,The fan in P2 <*> is encountering a failure condition,0.778509,70734-tmn_univ_kjg2-acc1
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.778456,63009-seberangjaya-agga01
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.778425,63009-seberangjaya-agga01
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.778261,10.244.26.69
cleared MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,asserted MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,0.777891,70734-tmn_univ_kjg2-acc1
BFD session to neighbor <*> on interface <*> is up,Session to neighbor <*> on interface <*> moved out of Dampened state.,0.777792,shtsr01-asr9k
Session to neighbor <*> on interface <*> moved out of Dampened state.,BFD session to neighbor <*> on interface <*> is up,0.777789,shtsr01-asr9k
asserted MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,cleared MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,0.77768,70734-tmn_univ_kjg2-acc1
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.777593,10.244.26.69
The <*> in <*> <*> is functioning properly,asserted MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,0.77732,70734-tmn_univ_kjg2-acc1
asserted MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,The <*> in <*> <*> is functioning properly,0.777172,70734-tmn_univ_kjg2-acc1
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,<*> vrid <*> address family IPv4: state <*> -> <*>,0.777145,50003-atbr-agga01
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.777087,70038-bktlanjan-aggb1
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.776812,43147-skudai-agga02
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.776806,43147-skudai-agga02
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.776666,60095-pauh-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.776666,60095-pauh-acc1
cleared MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,The fan in P2 <*> is encountering a failure condition,0.776539,70734-tmn_univ_kjg2-acc1
The fan in P2 <*> is encountering a failure condition,cleared MAJOR Fan Tray Ext. ALARM:: Fan Tray Fan <*> Failure,0.776509,70734-tmn_univ_kjg2-acc1
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Interface <*> changed state to <*>,0.776508,20043-mostyn-acc1
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Line protocol on Interface <*> changed state to <*>,0.776508,20043-mostyn-acc1
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.77644,56001-kbx-agga02
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.776355,56001-kbx-agga02
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.776245,70038-bktlanjan-aggb1
<*> vrid <*> address family IPv4: state <*> -> <*>,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.776123,50003-atbr-agga01
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.775966,20067-poring-acc1
"Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .",Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,0.775232,shtsr01-asr9k
Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,"Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .",0.775232,shtsr01-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.775145,75020-snwg-agga02
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.77508,sbuuer01-asr9k
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.774997,75020-snwg-agga02
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",0.774941,sbuuer01-asr9k
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.774634,70038-bktlanjan-aggb1
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,Interface <*> <*> <*> <*> changed state to <*>,0.774528,50004-atbr-agga02
Interface <*> <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.774516,50004-atbr-agga02
Interface <*> <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.77393,50003-atbr-agga01
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,Interface <*> <*> <*> <*> changed state to <*>,0.773904,50003-atbr-agga01
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.773732,66013-ipoh-agga01
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.773576,66013-ipoh-agga01
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.773566,43166-kmp-agga02
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.773424,43166-kmp-agga02
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.773384,20043-mostyn-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.773384,20043-mostyn-acc1
Session to neighbor <*> on interface <*> moved out of Dampened state.,TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.77329,70242-kpg-agga02
BFD session to neighbor <*> on interface <*> is up,TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.77329,70242-kpg-agga02
BFD session to neighbor <*> on interface <*> is up,Line protocol on Interface <*> changed state to <*>,0.773183,-
Line protocol on Interface <*> changed state to <*>,BFD session to neighbor <*> on interface <*> is up,0.773183,-
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,Session to neighbor <*> on interface <*> moved out of Dampened state.,0.772905,70242-kpg-agga02
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,BFD session to neighbor <*> on interface <*> is up,0.772905,70242-kpg-agga02
Synchronization source TenGigabitEthernet0 <*> <*> status <*> <*> <*> is posted to all selection process.,Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure is posted to all selection process.,0.772505,10.240.109.114
Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure is posted to all selection process.,Synchronization source TenGigabitEthernet0 <*> <*> status <*> <*> <*> is posted to all selection process.,0.772482,10.240.109.114
asserted CRITICAL <*> <*> <*> Physical Port Link Down,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.772335,10.240.109.114
cleared CRITICAL <*> <*> <*> Physical Port Link Down,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.772279,10.240.109.114
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",0.772222,sbuuer01-asr9k
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.772222,sbuuer01-asr9k
<*> <*> <*> <*> is Active as part of <*>,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.772222,kpguer01-asr9k
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,<*> <*> <*> <*> is Active as part of <*>,0.772222,kpguer01-asr9k
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.772222,kpguer01-asr9k
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.772222,kpguer01-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.77171,75019-snwg-agga01
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.771489,75019-snwg-agga01
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,BFD session to neighbor <*> on interface <*> is up,0.770666,kpguer01-asr9k
BFD session to neighbor <*> on interface <*> is up,<*> <*> <*> <*> is Active as part of <*>,0.770666,kpguer01-asr9k
<*> <*> <*> <*> is Active as part of <*>,BFD session to neighbor <*> on interface <*> is up,0.770666,kpguer01-asr9k
BFD session to neighbor <*> on interface <*> is up,Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,0.770666,kpguer01-asr9k
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.77031,20043-mostyn-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.77026,10.240.106.47
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.769393,20067-poring-acc1
BFD session to neighbor <*> on interface <*> is up,Interface <*> changed state to <*>,0.769209,-
Interface <*> changed state to <*>,BFD session to neighbor <*> on interface <*> is up,0.769208,-
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.768825,10.244.71.105
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.768825,10.244.71.105
Initial synchronization successfully done for <*> peers,Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,0.768767,sdkuer02-asr9k
Initial synchronization started for <*> peers,Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,0.768767,sdkuer02-asr9k
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.768726,56000-kbx-agga01
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.768525,60006-alorsetar-agga02
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.768476,56000-kbx-agga01
"VRF 'default' 0x60000000 , Peer <*> initial synchronization done",Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,0.768157,sdkuer02-asr9k
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.767734,20067-poring-acc1
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",BFD session to neighbor <*> on interface <*> is up,0.767559,70242-kpg-agga02
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",Session to neighbor <*> on interface <*> moved out of Dampened state.,0.767559,70242-kpg-agga02
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Line protocol on Interface <*> <*> <*> changed state to <*>,0.767301,43346-hentianpenawar-acc1
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,Interface <*> <*> <*> changed state to <*>,0.767301,43346-hentianpenawar-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.766809,70039-lingui-aggb01
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.766731,70039-lingui-aggb01
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.766504,60006-alorsetar-agga02
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.766345,66014-ipoh-agga02
User <*> from <*> logged out on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.766078,66014-ipoh-agga02
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,Interface <*> <*> <*> <*> changed state to <*>,0.766014,kpguer01-asr9k
Interface <*> <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.766014,kpguer01-asr9k
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.765651,60013-arau-aggb01
Line protocol on Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.765651,60013-arau-aggb01
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.765651,60013-arau-aggb01
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.765651,60013-arau-aggb01
Line protocol on Interface <*> <*> <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,0.765556,10.240.109.114
Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,"Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .",0.765436,bntuer01-asr9k
"Session to neighbor <*> on interface <*> entered Dampened state initial: 2000 ms,secondary: 5000 ms,maximum: 120000 ms .",Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,0.76543,bntuer01-asr9k
Line protocol on Interface <*> <*> <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,0.765353,10.240.109.114
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,0.765045,10.240.109.114
The Power Supply in slot <*> is switched off or encountering a failure condition.,The <*> in <*> <*> is functioning properly,0.764684,10.244.253.223
The <*> in <*> <*> is functioning properly,The Power Supply in slot <*> is switched off or encountering a failure condition.,0.764645,10.244.253.223
The Power Supply in slot <*> is switched off or encountering a failure condition.,cleared CRITICAL Power Supply Module <*> Power Supply Failure,0.764612,10.244.253.223
cleared CRITICAL Power Supply Module <*> Power Supply Failure,The Power Supply in slot <*> is switched off or encountering a failure condition.,0.764601,10.244.253.223
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,Interface <*> <*> <*> <*> changed state to <*>,0.764444,kbauer02-asr9k
Interface <*> <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.764444,kbauer02-asr9k
cleared CRITICAL Power Supply Module <*> Power Supply Failure,asserted CRITICAL Power Supply Module <*> Power Supply Failure,0.763993,10.244.253.223
asserted CRITICAL Power Supply Module <*> Power Supply Failure,cleared CRITICAL Power Supply Module <*> Power Supply Failure,0.763977,10.244.253.223
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.763221,10.240.109.114
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.763192,70038-bktlanjan-aggb1
BFD session to neighbor <*> on interface <*> is up,The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,0.76319,kpguer01-asr9k
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,BFD session to neighbor <*> on interface <*> is up,0.76319,kpguer01-asr9k
asserted CRITICAL Power Supply Module <*> Power Supply Failure,The <*> in <*> <*> is functioning properly,0.762907,10.244.253.223
The <*> in <*> <*> is functioning properly,asserted CRITICAL Power Supply Module <*> Power Supply Failure,0.762904,10.244.253.223
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,Interface <*> <*> <*> <*> changed state to <*>,0.7625,atbuer02-asr9k
Interface <*> <*> <*> <*> changed state to <*>,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.7625,atbuer02-asr9k
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",0.762437,60143-portomalailkw-acc1
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.761457,shtsr02-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.761457,shtsr02-asr9k
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.761432,shtsr02-asr9k
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",0.761432,shtsr02-asr9k
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> <*> <*> changed state to <*>,0.76127,10.240.109.114
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> <*> <*> changed state to <*>,0.760861,10.240.109.114
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.760763,sdkuer02-asr9k
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,0.760763,sdkuer02-asr9k
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,0.760742,sdkuer02-asr9k
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",0.760742,sdkuer02-asr9k
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> <*> <*> changed state to <*>,0.760635,43346-hentianpenawar-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> <*> <*> changed state to <*>,0.760635,43346-hentianpenawar-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.760166,60143-portomalailkw-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.760016,kpguer01-asr9k
Line protocol on Interface <*> changed state to <*>,Interface <*> changed state to <*>,0.760016,kpguer01-asr9k
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.76,70057-bt18rwg-aggb01
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.76,70057-bt18rwg-aggb01
