source,target,value,ip
User <*> has exited tty session <*> <*>,"exec timer expired, tty <*> <*> , user <*>",1,70648-jlnpuj3pckjalil-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,60095-pauh-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,60095-pauh-acc1
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,60095-pauh-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,60095-pauh-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,60095-pauh-acc1
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,60095-pauh-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,Interface <*> changed state to <*>,1,10.244.55.4
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,60095-pauh-acc1
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,60095-pauh-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.108.187
Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,20038-bktforbes-acc1
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,20038-bktforbes-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,20038-bktforbes-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,20038-bktforbes-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,20038-bktforbes-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,20038-bktforbes-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.108.187
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.108.187
Line protocol on Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,20038-bktforbes-acc1
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,20038-bktforbes-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,20038-bktforbes-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,20038-bktforbes-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,20038-bktforbes-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,20038-bktforbes-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.108.187
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.26.241
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.244.26.241
"<*> <*> <*> <*> power <*> <*> Operating value: <*> dBm, Threshold value: <*> dBm.",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.201
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,30162-sescopujut-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,30162-sescopujut-acc1
Interface <*> changed state to <*>,Reload requested by <*> on <*> <*> . Reload Reason: Reload Command.,1,70660-tmsalaktinggi-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.238.44
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.238.44
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.238.44
Interface <*> changed state to <*>,Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,1,70660-tmsalaktinggi-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.238.44
Interface <*> changed state to <*>,BFD-SYSLOG: BFD session <*> <*> is going UP,1,70660-tmsalaktinggi-acc1
Interface <*> changed state to <*>,LDP Neighbor <*> <*> is UP,1,70660-tmsalaktinggi-acc1
Interface <*> changed state to <*>,R0 0: cylon_mgr: QoS Buffer Enhancement has been Enabled,1,70660-tmsalaktinggi-acc1
Interface <*> changed state to <*>,"R0 0: cylon_mgr: For the Configuration to be effective, Save and Reload",1,70660-tmsalaktinggi-acc1
Interface <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,Reload requested by <*> on <*> <*> . Reload Reason: Reload Command.,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,BFD-SYSLOG: BFD session <*> <*> is going UP,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,LDP Neighbor <*> <*> is UP,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,R0 0: cylon_mgr: QoS Buffer Enhancement has been Enabled,1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,"R0 0: cylon_mgr: For the Configuration to be effective, Save and Reload",1,70660-tmsalaktinggi-acc1
Line protocol on Interface <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",1,70660-tmsalaktinggi-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,The system clock has been set.,1,10.244.55.136
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.49
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.49
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.55.49
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.55.49
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> is going UP,1,30054-bt34btu-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30094-tmsaratok-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30094-tmsaratok-acc1
"<*> <*> <*> <*> power <*> <*> Operating value: <*> dBm, Threshold value: <*> dBm.",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.232.77
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30094-tmsaratok-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30094-tmsaratok-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30238-unimas2-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30238-unimas2-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30238-unimas2-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,30238-unimas2-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30238-unimas2-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30238-unimas2-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30238-unimas2-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",BFD-SYSLOG: BFD session <*> <*> is going UP,1,10.240.232.13
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,1,10.240.232.13
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act","Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",1,10.240.232.13
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,1,10.240.232.13
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,30238-unimas2-acc1
User <*> has exited tty session <*> <*>,Interface <*> <*> <*> changed state to <*>,1,70549-jbavalencia-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70549-jbavalencia-acc1
User <*> has exited tty session <*> <*>,interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,1,70549-jbavalencia-acc1
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",1,70549-jbavalencia-acc1
Interface <*> <*> <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,70549-jbavalencia-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,70549-jbavalencia-acc1
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,70562-tmnpelangi-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,70562-tmnpelangi-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70562-tmnpelangi-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,70562-tmnpelangi-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70562-tmnpelangi-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL xcvr container 0 <*> <*> Transceiver Missing - Link Down,1,70562-tmnpelangi-acc1
Line protocol on Interface <*> changed state to <*>,The system clock has been set.,1,70562-tmnpelangi-acc1
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,User <*> has exited tty session <*> <*>,1,70549-jbavalencia-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",User <*> has exited tty session <*> <*>,1,70549-jbavalencia-acc1
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,70562-tmnpelangi-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,70562-tmnpelangi-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70562-tmnpelangi-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,70562-tmnpelangi-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70562-tmnpelangi-acc1
Interface <*> changed state to <*>,cleared CRITICAL xcvr container 0 <*> <*> Transceiver Missing - Link Down,1,70562-tmnpelangi-acc1
Interface <*> changed state to <*>,The system clock has been set.,1,70562-tmnpelangi-acc1
The system clock has been set.,Line protocol on Interface <*> changed state to <*>,1,70562-tmnpelangi-acc1
The system clock has been set.,Interface <*> changed state to <*>,1,70562-tmnpelangi-acc1
"<*> <*> <*> <*> power <*> <*> Operating value: <*> dBm, Threshold value: <*> dBm.",User <*> has exited tty session <*> <*>,1,10.240.48.88
User <*> has exited tty session <*> <*>,"<*> <*> <*> <*> power <*> <*> Operating value: <*> dBm, Threshold value: <*> dBm.",1,10.240.48.88
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,50098-yayasanpahang-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,50098-yayasanpahang-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,50098-yayasanpahang-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,50098-yayasanpahang-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,"exec timer expired, tty <*> <*> , user <*>",1,10.244.30.32
Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,"Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>",1,70823-spgkkububaru-acc1
Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,BFD-SYSLOG: BFD session <*> <*> is going UP,1,70823-spgkkububaru-acc1
Synchronization source TenGigabitEthernet0 <*> <*> <*> is selected by selection process T0 to synchronize the system and generate T0 output.,The system clock has been set.,1,70823-spgkkububaru-acc1
Interface <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",1,50147-tm_alor_akar-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,50147-tm_alor_akar-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,50147-tm_alor_akar-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,50147-tm_alor_akar-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,50147-tm_alor_akar-acc1
Line protocol on Interface <*> changed state to <*>,"exec timer expired, tty <*> <*> , user <*>",1,50147-tm_alor_akar-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,50147-tm_alor_akar-acc1
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",User <*> has exited tty session <*> <*>,1,70823-spgkkububaru-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,50147-tm_alor_akar-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,50147-tm_alor_akar-acc1
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,70823-spgkkububaru-acc1
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",1,70823-spgkkububaru-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,50147-tm_alor_akar-acc1
"exec timer expired, tty <*> <*> , user <*>","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,63018-tnbgrik-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",1,63018-tnbgrik-aggb01
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","exec timer expired, tty <*> <*> , user <*>",1,63018-tnbgrik-aggb01
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,43137-nusaindh-acc1
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,43137-nusaindh-acc1
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,43137-nusaindh-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,43137-nusaindh-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,43137-nusaindh-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.48.60
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,43137-nusaindh-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,43137-nusaindh-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,43137-nusaindh-acc1
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.238.47
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.238.47
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.238.47
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.240.238.47
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.238.47
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.238.47
User <*> has exited tty session <*> <*>,BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,1,50074-kgpadangkela-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,User <*> has exited tty session <*> <*>,1,50074-kgpadangkela-acc1
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,60101-kangarkwsp-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",User <*> has exited tty session <*> <*>,1,60101-kangarkwsp-acc1
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.71.107
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.244.71.107
User <*> has exited tty session <*> <*>,Interface <*> changed state to <*>,1,10.244.26.196
User <*> has exited tty session <*> <*>,Line protocol on Interface <*> changed state to <*>,1,10.244.26.196
Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,10.244.26.196
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.26.196
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.26.196
Line protocol on Interface <*> changed state to <*>,neighbor <*> Up,1,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,Port-channel <*> is up as its bundled ports <*> meets min-links,1,prdce01-poi-asr907
Line protocol on Interface <*> changed state to <*>,interface <*> update IP Routing state to <*> interface is not suppressed,1,prdce01-poi-asr907
Line protocol on Interface <*> changed state to <*>,BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,1,prdce01-poi-asr907
Line protocol on Interface <*> changed state to <*>,BFD-SYSLOG: BFD session <*> <*> is going UP,1,prdce01-poi-asr907
Line protocol on Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,prdce01-poi-asr907
Line protocol on Interface <*> changed state to <*>,The Power Supply in slot <*> is switched off or encountering a failure condition.,1,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,prdce01-poi-asr907
Line protocol on Interface <*> changed state to <*>,RSA keypair <*> is in violation of Cisco security compliance guidelines and will be rejected by future releases.,1,prdce01-poi-asr907
Interface <*> changed state to <*>,Port-channel <*> is up as its bundled ports <*> meets min-links,1,prdce01-poi-asr907
Interface <*> changed state to <*>,interface <*> update IP Routing state to <*> interface is not suppressed,1,prdce01-poi-asr907
Interface <*> changed state to <*>,BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,1,prdce01-poi-asr907
Interface <*> changed state to <*>,BFD-SYSLOG: BFD session <*> <*> is going UP,1,prdce01-poi-asr907
Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,prdce01-poi-asr907
Interface <*> changed state to <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,prdce01-poi-asr907
Interface <*> changed state to <*>,RSA keypair <*> is in violation of Cisco security compliance guidelines and will be rejected by future releases.,1,prdce01-poi-asr907
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL Power Supply Module <*> Power Supply Failure,1,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30192-bekenu-acc1
Interface <*> changed state to <*>,neighbor <*> Up,1,30192-bekenu-acc1
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,30192-bekenu-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,50113-tmntas-acc1
Interface <*> changed state to <*>,The Power Supply in slot <*> is switched off or encountering a failure condition.,1,30192-bekenu-acc1
Interface <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,50113-tmntas-acc1
Interface <*> changed state to <*>,asserted CRITICAL Power Supply Module <*> Power Supply Failure,1,30192-bekenu-acc1
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,30192-bekenu-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,30192-bekenu-acc1
Line protocol on Interface <*> changed state to <*>,User <*> has exited tty session <*> <*>,1,10.244.26.196
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.244.26.196
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.244.26.196
BFD-SYSLOG: BFD session <*> <*> is going UP,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.57.253
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,20043-mostyn-acc1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,20043-mostyn-acc1
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,20043-mostyn-acc1
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,20043-mostyn-acc1
Interface <*> <*> <*> <*> <*> state changed to <*>,Interface <*> <*> is down <*>,1,kpgcswa06-n3k
The system clock has been set.,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.71.70
Interface <*> <*> <*> <*> <*> state changed to <*>,Interface <*> operational speed changed to <*> Gbps,1,kpgcswa06-n3k
Interface <*> <*> <*> <*> <*> state changed to <*>,Interface <*> operational duplex mode changed to Full,1,kpgcswa06-n3k
Interface <*> <*> <*> <*> <*> state changed to <*>,Interface <*> is up in mode <*>,1,kpgcswa06-n3k
Interface <*> is down No operational members,Interface <*> <*> is down <*>,1,kpgcswa06-n3k
User <*> has exited tty session <*> <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",1,30079-spgmatu-acc1
Interface <*> is down No operational members,Interface <*> operational speed changed to <*> Gbps,1,kpgcswa06-n3k
Interface <*> is down No operational members,Interface <*> operational duplex mode changed to Full,1,kpgcswa06-n3k
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",User <*> has exited tty session <*> <*>,1,30079-spgmatu-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,1,30079-spgmatu-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,30079-spgmatu-acc1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> is going UP,1,30079-spgmatu-acc1
Interface <*> is down No operational members,Interface <*> is up in mode <*>,1,kpgcswa06-n3k
Line protocol on Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.125.242
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.125.242
Line protocol on Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.125.242
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.125.242
Interface <*> changed state to <*>,cleared CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.125.242
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,10.240.125.242
Interface <*> changed state to <*>,asserted CRITICAL <*> <*> <*> Physical Port Link Down,1,10.240.125.242
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,10.240.125.242
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,70038-bktlanjan-aggb1
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,70038-bktlanjan-aggb1
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","exec timer expired, tty <*> <*> , user <*>",1,10.244.26.136
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,1,10.244.26.136
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,1,10.244.26.136
"exec timer expired, tty <*> <*> , user <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",1,10.244.26.165
"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act","exec timer expired, tty <*> <*> , user <*>",1,10.244.26.165
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,The system clock has been set.,1,10.244.55.190
The system clock has been set.,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.190
Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,66029-airkuning-aggb01
Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,66029-airkuning-aggb01
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"exec timer expired, tty <*> <*> , user <*>",1,10.244.55.86
"exec timer expired, tty <*> <*> , user <*>",SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,1,10.244.55.86
Line protocol on Interface <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,1,66029-airkuning-aggb01
Line protocol on Interface <*> changed state to <*>,Line protocol on Interface <*> <*> <*> changed state to <*>,1,66029-airkuning-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>","BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> act",1,20054-wismamuis-acc1
